reviewId,Username,userImage,Review,Rating,Usefulness,reviewCreatedVersion,Date,Reply,Reply Date,
e149d182-dce0-4a0a-8bf9-810997c4ef74,Yanuar Subiyanto,https://play-lh.googleusercontent.com/a-/ALV-UjVS9EYBuQinHspbvHPiiq-v9BIZsymQYKkAAOvAfH6qNDHe2QpX,Keren,5,0,6.3.5,2024-11-20 0:13:41,,,6.3.5
53d55372-8696-4fe2-80ed-1e8dabe31953,It Point,https://play-lh.googleusercontent.com/a-/ALV-UjWvHh5qpKFWlaM5muO2wdKA82L3dqTZYn4XjusFNzCB7d9LI8ur,Very good aap,5,0,6.3.5,2024-11-19 11:05:38,,,6.3.5
3c04d54c-471b-4a2f-b1e7-6027b6dfc858,شهاب الدين بن صديق مزهبان شريل,https://play-lh.googleusercontent.com/a-/ALV-UjWARASN3gGy-zAq6IFWjizMohN3oXwisc6m2e1Ff_Mquu9TVtpO,For 58HB5 THERMAL PRINTERS,5,0,6.3.5,2024-11-19 5:06:32,,,6.3.5
40393938-d130-4429-b125-7ae205ecb587,Mulatu Debash,https://play-lh.googleusercontent.com/a/ACg8ocLQvG-aka1LhAyzQFJe2X7PQhNKPZf1VayQSHJs2dNvt3XT8A=mo,Nice,5,0,6.3.5,2024-11-18 21:10:44,,,6.3.5
ecdc2132-c8a1-47ab-8eca-3f909b89c6d9,Eden Reyes,https://play-lh.googleusercontent.com/a-/ALV-UjVOZbLv_RKi81Lv9ln7ByYr9db4XlX7joZ6i2HW32KZ8xW4mHk,Very useful..,5,0,6.3.5,2024-11-18 18:25:39,,,6.3.5
5dfea657-d6aa-4614-b521-1c8f9fd831e5,Munna Bhai,https://play-lh.googleusercontent.com/a/ACg8ocILpStfBK9OpRYlZ8Gdxe1Tk9QH4e9-s2Fj-f2NvOMAVARKig=mo,Awesome,5,0,6.3.5,2024-11-18 16:24:04,,,6.3.5
1f8f19cd-80ef-4e49-920d-f17c1fb2adf6,Patrick Deo Arguilla Caacbay,https://play-lh.googleusercontent.com/a-/ALV-UjVo1C4VFH3n4F-oblgjnOYALTqidFZSeWUz1NbL35ranbj3ONEi,This is awesome! Fit to my xprinter,5,1,6.3.5,2024-11-18 8:19:46,,,6.3.5
85dc8b2c-4543-4574-b19d-c455f8918d62,Zahedi Syar'i,https://play-lh.googleusercontent.com/a/ACg8ocKjj-t4-Ss62AHdz6BxeUBrm-K616aemaxdsv6W72GRRdlc-Bg=mo,Verry easy to use,5,0,6.3.5,2024-11-17 15:44:47,,,6.3.5
78f69ba3-266b-4894-ac31-811cafaa643d,oladiran ebunoluwa dorcas,https://play-lh.googleusercontent.com/a-/ALV-UjUap8V0_8RpfiwaqZzo78GBl2lFMbFyLFVVas3twA69ly9dw-Q,Best of all,5,0,6.3.5,2024-11-17 3:33:46,,,6.3.5
4ad14119-da10-470d-a5a8-d59ee2429fb5,Laura Penrod,https://play-lh.googleusercontent.com/a-/ALV-UjWbDx7fbTtytbz2P5vFxqKmknkNd9M_st0b5MEa-gXnvRnRc2nk,"yet Another useless app that Don't work With My Thermal printer iDPRT Bluetooth Thermal Shipping Label Printer for Phone, 4x6 Printer, Support Windows/Mac/iOS/Android,",1,0,,2024-11-15 21:02:15,Could you tell me which printer are you using on support email?,2024-10-01 14:59:54,
cbe5c42b-fe3e-4119-b1c2-1dad958679b9,Merejoy Alog,https://play-lh.googleusercontent.com/a-/ALV-UjWyYxjeefmiSg8gL2rp-g50LjEivisj43WPBWqCWvCTLRE60K0,Nice,5,0,6.3.5,2024-11-15 18:50:00,,,6.3.5
73cc91cb-1871-44a1-b358-dd36c1095f27,Srabony Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocK7jzg1Jrlp5XGhBW-qNkjpTnOcq4TB4QEPkSRFAVhJJK6Z-w=mo,Well working app,5,0,6.3.5,2024-11-15 10:45:30,,,6.3.5
af2cea38-8e07-4dc6-b82c-f183990a7fa6,Achid Pacingko,https://play-lh.googleusercontent.com/a-/ALV-UjWPOs9QnBEZN8k79u5AnKaOqMWlttNjX3ccqqR56_i7HjQHHO4e,Good,5,0,6.3.5,2024-11-14 20:44:36,,,6.3.5
f5cf8561-b877-47a5-b811-41cb14f6345b,Antoinette Hattingh,https://play-lh.googleusercontent.com/a/ACg8ocKBUAWfXQXIIhcs6MyYNYnGVtxNEYymThBhD68_xCdnjRuSEg=mo,Printer not working on this app delete please thanks,1,0,,2024-11-14 14:56:13,Please send an email to know your query in complete details,2024-11-14 15:32:43,
f508a642-b01d-4cc4-877b-f112859b5f89,Eliphaz IRANKUNDA,https://play-lh.googleusercontent.com/a-/ALV-UjVauNg2O59Hb_DekXinlpe07-eLaiaraTzpa05tKl0XHv1z3gI,Good application,5,0,,2024-11-13 4:26:46,,,
da8f7e6c-aa9b-4d5b-a80d-0edfece6d94a,Rindy Astri Wilujeng,https://play-lh.googleusercontent.com/a-/ALV-UjVCDSvBAPWUitjnFOG4tMCYsV2EP75fvDbKxjECRnj3RhziXVjr,Easy to use,5,0,6.3.5,2024-11-11 9:16:33,,,6.3.5
6a031670-8d72-43c7-b051-fb5b8d2c8efe,Eva Marie Monforte,https://play-lh.googleusercontent.com/a-/ALV-UjUf02jKIy85Y7S8ueVN2wXbQg1AjnS9ImmyaRIB1XYsBpkRnGmP,Very useful,5,0,,2024-11-09 21:41:21,,,
adda64f2-2fba-41fb-9302-2aa2f59657da,S H O P O N,https://play-lh.googleusercontent.com/a-/ALV-UjXpzvKb6oWjImxfYkwfzDoCXsANHTGxRPG3elv2p6McdWN0_tVfXQ,Nice,3,0,6.3.4,2024-11-08 15:04:31,,,6.3.4
518f0575-c80e-45de-9a3b-670c9b3c94b0,Julian Mayjune,https://play-lh.googleusercontent.com/a-/ALV-UjUQW7fzLuxaBbqa37X3VOgqA-YgXCgxneRcuCcHRtu6dhx-TMW6,Good,5,0,6.3.5,2024-11-04 18:11:36,,,6.3.5
5c2ab317-60c8-44dc-9ef1-4edbc5d59347,Raza Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjUjM0VQ5mRmjNj_GaqKWG1fSKEvak9bWW3suVcpgYx3biDJchfq,Again It's working very good before update of 25/10/2024 now if we look preview of the receipt it's showing very different things please fix it,4,0,6.3.5,2024-11-03 22:11:30,Please send an email to know your query in complete details,2024-06-20 20:25:05,6.3.5
dfad3806-62fa-4d46-98a1-960925a88876,Mynul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUhQGauN_Hu1w30EPtR1uO03QG48hMIIEaCI7mRd3dbxILJShmZ7w,Very nice,5,0,6.3.5,2024-10-31 14:24:59,,,6.3.5
5aa71b96-adc5-4563-acd9-702c9b255c4a,Ardhy Hardiansyah,https://play-lh.googleusercontent.com/a/ACg8ocLBoon5bzS58rb-Rp1IZkX-0vtdffQyi2_pNtgKKcJGIdrO2g=mo,Nice apps.,5,0,6.3.5,2024-10-30 10:36:28,,,6.3.5
ed289dbc-8cda-42ae-acc9-00ff483cfc3b,Nadeem Oad,https://play-lh.googleusercontent.com/a/ACg8ocL0AoUlKl9T5jWp0tC_SBZ8qOYAMMYQHE3YZBlRIDgh2ogxDg=mo,Good,5,0,6.3.5,2024-10-28 13:14:19,,,6.3.5
d17bb639-1bb3-4310-8445-07585479483c,R K Selva,https://play-lh.googleusercontent.com/a-/ALV-UjX_GDfQA0rTFsXmmUubkKoyccD7eczvtiV_Lias5d94Bj_PS2MD,Tanks for immediate support.,5,0,6.3.4,2024-10-26 9:11:23,"Please install below app and let me know if it works for you
https://www.thermerapp.com/myfiles/temp/thermer.apk",2024-10-26 8:15:59,6.3.4
f6ecdff6-63d0-48fc-b6f2-ba42dd0a5d37,Onih Ratningsih,https://play-lh.googleusercontent.com/a-/ALV-UjUR-Iygl6IppfEN99XSK-zPu6hSBeAS1njEDmfAyR2_pX51Tu7Y,Good,5,0,6.3.4,2024-10-25 17:01:08,,,6.3.4
9580fc8b-6627-44e2-9d8e-90f83dd9c82f,Edadasula adi,https://play-lh.googleusercontent.com/a-/ALV-UjVeZo0a1dYmQZEtqECvcMBJt8M5EDUGF3FdrRqrc94ImAYxDPyI,Super,4,0,6.3.4,2024-10-24 14:44:55,,,6.3.4
2130968a-40b0-4665-b92f-d792761c9035,arpin unggul Mahendra,https://play-lh.googleusercontent.com/a-/ALV-UjVCXceLjshp0iTi6742e9_OG0ZSKux9ULeEcp2an608ufZn0UNt,Very helpful aps.. thanks,5,0,6.3.4,2024-10-24 9:16:19,,,6.3.4
b4738977-06ad-4a0e-a6be-a325edafee43,Emmanuel Jaravaza,https://play-lh.googleusercontent.com/a/ACg8ocJnamlQHBiDHXqWHxryMV8hGsoL4RQ3qRp9LLwjgJr0kHyqoA=mo,It's refuses to show image when l go to all option,3,0,6.3.4,2024-10-23 20:34:47,Please send an email to know your query in complete details,2024-10-24 15:38:22,6.3.4
9ff69720-c810-45ec-b68a-47845dc3c62c,Friends Bakery,https://play-lh.googleusercontent.com/a/ACg8ocKH5GwTLG7DgioPRG0GEKpXPXG55L5aZ28KhKgjvZxKb2wq4A=mo,Jason web print is error after update,1,0,6.3.4,2024-10-23 12:13:57,"Please install below app and let me know if it works for you
https://www.thermerapp.com/myfiles/temp/thermer.apk",2024-10-25 15:14:52,6.3.4
bc8e6a90-413e-41d3-98e8-0ca16d1574e5,Junie Casimero,https://play-lh.googleusercontent.com/a-/ALV-UjUQYKiXZPmios_IGrfzszboQ7T-OlrQypVSs5Wp5NkaKrsS5mvb,"For me 5 star because it's very easy to used my Bluetooth printer,❤️",5,0,6.3.4,2024-10-22 9:05:35,,,6.3.4
1d84d489-6d40-4b34-877b-2b09362db7cd,Mahmudin,https://play-lh.googleusercontent.com/a-/ALV-UjWjkogDkHcxLQZ1rNRRWh7tognhyJduoUBn2jzNFiy-UFdazuE,Mantrapsss,5,0,6.3.4,2024-10-22 6:15:10,,,6.3.4
6d6525d0-1363-4bd4-957b-efb675a8d2b6,Muhammd Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjUBKEPkuupR9CZDmceaoCFWdADVOdk8i33P80HJhO18Ztg_hCej,Really helpful and easy to use,5,0,6.3.4,2024-10-21 19:11:22,,,6.3.4
0adabfdd-a96f-4a02-8678-de84d82937d0,dimas satrio,https://play-lh.googleusercontent.com/a/ACg8ocKvJiWbwQmIEi1WvOkClLBGA2dgwr2-lFoesGf3CNJiEq03Rw=mo,good,5,0,6.3.4,2024-10-18 16:00:11,,,6.3.4
c1e8e98a-de98-4e99-ab9b-f755e9e394b6,Gerald J. Principaal,https://play-lh.googleusercontent.com/a-/ALV-UjVZMn42EoGO4NQyUTI09XfIXo9vd83lTRyfavCkjIz39D1es-VK,Amazing,5,0,6.3.3,2024-10-17 20:19:50,,,6.3.3
c541a6e2-a0a7-4fd3-9b99-0b3b17346ff2,Michael Kebede,https://play-lh.googleusercontent.com/a-/ALV-UjUQOmPKhuLHCGoxxQhhp_DY7vG0Mv8Jqhl8DKNE2Jq6GIFGLwcW,Excellent,5,0,6.3.3,2024-10-17 7:28:05,,,6.3.3
b570209e-4970-469b-bc01-9a644c655985,Igor Santos,https://play-lh.googleusercontent.com/a-/ALV-UjVOY2JeHTHnzCnZkuCiBxY_KXU9jp6mH-JTL5uvQqn5p41wB0IsNQ,"It can't find my USB Star TSP100IIIU, but the receipt designer is AMAZING! There's some small improvements to make, but it mostly feels like Microsoft Word for thermal printers 😂 in the end, I exported an image and printed with the Star Utility app. Good enough.",4,3,6.3.3,2024-10-15 22:34:13,,,6.3.3
2ce5fd5b-722e-4962-826c-9858b335d23d,aliu ojoare,https://play-lh.googleusercontent.com/a-/ALV-UjUJesau1xzYNJgp2Z6v6vnQ_qmqPzPP5epm1XIwu4kX21rY0wxD,"Great app, great job",5,0,6.3.3,2024-10-14 23:35:42,,,6.3.3
68c4f762-68e2-4bbd-b7bf-be52b259a8c8,Haniya Sultan,https://play-lh.googleusercontent.com/a/ACg8ocIUxVuLTlPL6NP8bePUIxzOVSYp-FgxPduWCKbbLLZM65gBMQ=mo,Very nice Excellent💯👍,5,0,6.3.3,2024-10-14 10:35:23,,,6.3.3
7c75d783-48b4-445a-b348-e6b7af7a7d62,Jr Alajas,https://play-lh.googleusercontent.com/a-/ALV-UjU6kZLNw1B4Td0pAEPTq5JFynszSzVDKCuKXkO7nJEgoX_LmUq_,Wew,5,0,6.3.4,2024-10-13 15:01:27,,,6.3.4
1d1c8147-05d4-4f31-b379-14231f2669b4,obalowu yunus obalowuyunus,https://play-lh.googleusercontent.com/a/ACg8ocJIXpzn63HVjTkyWRs5pspfihpZt5LKejmfVn3cMEscG-_PDw=mo,very good and works perfectly I love ❤️ it.,5,0,6.3.3,2024-10-10 17:23:22,,,6.3.3
c2e83429-9901-4b3c-89a5-8f938a1ea79b,Bawa Arora,https://play-lh.googleusercontent.com/a/ACg8ocIAIBXIS1f-UzpSa6w02z550peLeyy7lqvkF7VVT9BC1jiIGQ=mo,Good,5,0,,2024-10-08 19:54:22,,,
f63146e0-9baa-4b5c-9f60-9dbb4353f890,Vijay Ahirwar,https://play-lh.googleusercontent.com/a-/ALV-UjXDRd88c8exeSHtE0ntkmju41iVU0lHQ1d7a_y5ZzsDy-ZlKqMe,PARI AUTO PATRS VIJAY AHIRWAR,5,0,6.3.3,2024-10-08 17:48:05,,,6.3.3
f6a56adc-2492-48ce-9456-fe94baa326ca,luqman khan,https://play-lh.googleusercontent.com/a/ACg8ocLvZixayRaWJDzpKn6602kF1by9ZHd399ke3vKqTK35nfy4tw=mo,Best one,5,0,,2024-10-07 20:03:53,,,
7e176f05-2297-4b0c-8686-56742198bc14,Amit Singh,https://play-lh.googleusercontent.com/a-/ALV-UjWHYf2NKBQM63Kf-XV-hA4ELseTI3ySbGFANxwzy0PFPh0zrdXG,It's a wonderful app. Truly love it.,5,0,6.3.3,2024-10-06 11:01:01,,,6.3.3
cca82e3e-3c24-4dee-a6af-b3417273f556,Chris Brown,https://play-lh.googleusercontent.com/a/ACg8ocIi6zZbLXW91az_fSJGPwBzIa5RK49aD1DF-OJRWFWuwRc4NQ=mo,Can't print pdf even after watching the adverts,1,0,6.3.3,2024-10-04 18:15:05,,,6.3.3
1989f6c1-db78-4b70-85f8-b6eac8cdc782,Muyideen Olufemi,https://play-lh.googleusercontent.com/a-/ALV-UjWCg0ezL9063ifhjrAmW1gABhVcsceCGYmlcudvm1Re_MBD9NYb,Good and it works perfectly,5,0,6.3.3,2024-10-03 18:57:00,,,6.3.3
dd22d7ba-f9c7-4b6a-bc32-cf977c8265ec,A. Heru Dwi Nurcahyanto,https://play-lh.googleusercontent.com/a-/ALV-UjX8rHuq2DuvyKYL_ByaRnLzlGlAfJPU0pCXyvHg-Je3ZNDT60-y,Great app for print with bluetooth thermal printer,5,0,6.3.1,2024-10-02 9:21:19,,,6.3.1
68ebc5dc-a210-437c-a92d-b583fcb9e364,priyank Saravagi,https://play-lh.googleusercontent.com/a-/ALV-UjV8I9jXZOrbTcxe_cHAyNTLbzTkR3dFAF7Fz2Zsx_pf1Y2ZKvkx,GREAT,5,0,6.3.1,2024-09-29 19:11:17,,,6.3.1
7940ac3b-8dd8-4c69-9bd7-71207302a33a,GLADYS OTABIOKHAE,https://play-lh.googleusercontent.com/a/ACg8ocKB75uJjqgbDZ0KcQnFLTgtuv1AQpS3X7iPtS-kR7-qosAIWg=mo,"Nice though 🫠, gboza,gboza,gboza,gboza😂😘😘",4,0,6.3.1,2024-09-28 1:17:57,,,6.3.1
9b94bf83-3845-4446-be31-e905c1765ca2,Umesh Paikra,https://play-lh.googleusercontent.com/a-/ALV-UjVjmZpc9yWyjFdMdqoXl7-AMsnuwDOQCdpid9glIZ27kpEckLI6,Nice,5,0,6.3.1,2024-09-27 7:37:46,,,6.3.1
7fe1bc73-30c6-49cd-a642-e67586c26813,Jihan Destrian,https://play-lh.googleusercontent.com/a-/ALV-UjWkxqWC4O3SjK8Un45a8JRuqYKjB04J1-em7RSiebewdo1kBkAP,Very good aplication,5,0,6.3.1,2024-09-27 5:57:00,,,6.3.1
4c887dc6-aa37-427e-8da4-d3c00afa5e4c,Skmadarvali Aleem,https://play-lh.googleusercontent.com/a-/ALV-UjVon7cbLulSq3sc8X_K_3_vMfJ25j27fb1QAv1L2JHT1jxct59M,Best app for business use,5,0,6.3.1,2024-09-27 2:09:57,,,6.3.1
7a2180b7-8daf-4769-8c08-9bfe90eddfa2,H Keskin,https://play-lh.googleusercontent.com/a-/ALV-UjXDC9GvjP6IkoDndK8xSElDsJHQR8c6TotntCYxk7MY5RBuXeID,Very good,5,0,6.3.1,2024-09-24 5:53:07,,,6.3.1
84666830-d0b6-4ef2-9692-3e1f2fab6eae,Nitika Verma,https://play-lh.googleusercontent.com/a-/ALV-UjWwIkjNbpwguaPcqxcoboTMIHuHaaIZnvYkTd3LJDPh6RUllJHK,It good,5,0,6.3.1,2024-09-23 12:59:37,,,6.3.1
a1789d04-ceab-41f6-ac6b-47289638df3f,Maynul Islam,https://play-lh.googleusercontent.com/a/ACg8ocLnJcjyR9MWWnmGKomPCCo65wAUiotxxjWGBNw_SeuTBpQXSg=mo,Very good apps,5,0,6.3.1,2024-09-23 9:46:36,,,6.3.1
8a074f06-cd8a-4e02-a511-664e5d70f4f6,donthula naveenkumar,https://play-lh.googleusercontent.com/a-/ALV-UjX1szfB6pgJvgZzJSvYhe-eFYhSy80YH_X8ej8oo_9Uoh10XacQ-w,Superrr,5,0,6.3.1,2024-09-22 13:03:07,,,6.3.1
fae5450f-5cbc-42d2-94c9-a5645ddc6fec,Shallu Ateeq,https://play-lh.googleusercontent.com/a/ACg8ocLslxdkmQLxxK21yEppR_nt9TA3DM_2w_8LO4h4BblVIpC2QA=mo,Excellent,5,0,,2024-09-22 11:31:22,,,
1849ec2d-8cab-4a8a-94ac-e602231262e5,Steven Benz,https://play-lh.googleusercontent.com/a/ACg8ocJDoWaK3cnRJF3WIZNiJQaDn_Pi7nok1qMQXjk5QmTgpYVlCw=mo,Best App,5,0,6.2.4,2024-09-21 10:37:45,,,6.2.4
1e6d62e7-803a-4df9-8686-7a50d68ebf7c,Suresh Kumar Thakur Thakur,https://play-lh.googleusercontent.com/a-/ALV-UjUnuyeVBljOqnkylC4YMCTqBinAv7hGp9u7OAnfoYz7fkSwc4K6,Good 👍,5,0,6.3.1,2024-09-19 17:21:04,,,6.3.1
7c86a460-6777-4759-8259-17a62d378b87,Do Dac Toan,https://play-lh.googleusercontent.com/a-/ALV-UjXMYbHRUCNCQGGxrR61_zggGrwu_HY-4OWfapKl4rL2kw3HCN0s0A,Good app,5,0,6.3.1,2024-09-19 10:31:25,,,6.3.1
7fd6b303-56c2-44d1-901e-2e575a3e8392,Tammy U.,https://play-lh.googleusercontent.com/a-/ALV-UjUyZ4W5BJWkYyLIVAJyyKIE3Pwfmf6YF22tFKEBmnCkZxhDKBc,"No instructions anywhere, difficult to use.",1,0,6.1.0,2024-09-17 23:37:39,,,6.1.0
7a2764b8-b722-4259-aca8-f8b7186c5440,jiolif automation,https://play-lh.googleusercontent.com/a/ACg8ocKYcIKUWLfDkkQLtF-caBarSv7brZbE4NxehZIwM7WC9fafXg=mo,good,5,0,6.3.1,2024-09-17 14:23:02,,,6.3.1
f4248a2b-08fc-4301-9c56-a69d6bec1042,Prashant Mangale,https://play-lh.googleusercontent.com/a-/ALV-UjW2BtXwaiW9i1O4m7MJ1PRLLZ2j9R6ca4Q3dHGvtI291lEZrhA,"Hello, I cheked few things and at one feature your app is not adding the enteries and do the same steps again then app doesn't work. The keyboard won't close at all. I have recording for the same. I'm also an Android/Flutter developer and found this issue. I have Redmi11S device with Android 13 installed. Please check if you received any error under the Play store or Crashlytics if firebase configured. If you need to check video please share your email.",2,2,6.3.1,2024-09-17 1:53:04,Please share video by replying to the email,2024-09-18 17:46:07,6.3.1
6fd97886-b1ba-41cd-abb3-741889a689a7,Gemma Camacho,https://play-lh.googleusercontent.com/a-/ALV-UjUW7hx6VcbMyS4yUMEpOjDwMTP3U4T48_wvrwPWeUO9DKKwi9GBVg,Easy and reliable as is,5,0,,2024-09-16 18:59:24,,,
f61ef06d-685c-44f0-b60b-07f50ad34ea8,Sanjay Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJ1bF90ybI2UxzstAPWF2PnAU4TmYpDfIh2P8bLnDpnWjf0Qw=mo,Verry good,5,0,6.3.1,2024-09-16 17:28:41,,,6.3.1
50b281d8-cd82-42e3-8d4a-ff135b3f5432,Daniel Yarbrough (Killcount75),https://play-lh.googleusercontent.com/a-/ALV-UjWBlSrBRhgHsb6H3STVMlzKB0ttDONOhUq6mjDy_bsqXu3GMOg4,I would not connect to my thermal printer kept saying the code was wrong 😠,1,0,6.3.1,2024-09-16 6:56:15,,,6.3.1
1f511212-afaf-432d-88b9-e52c2e881fa0,BABA,https://play-lh.googleusercontent.com/a/ACg8ocJ_vPl_BnvZuW7WCT1CvoBuaxyI7kvaKe5-qhqmOJpFIKZXrA=mo,Good apps and features great,5,0,6.3.1,2024-09-13 16:36:56,,,6.3.1
435316a2-4369-420c-9569-1a9406eac109,Pti Imran,https://play-lh.googleusercontent.com/a/ACg8ocJ2OJGknYABrSaWRR-R1_HQ3g2tOT9O3JuGxR85JyJTzTAEbA=mo,good 👍,5,0,6.4.7.3,2025-04-18 12:57:42,,,6.4.7.3
258d33b7-07be-48e8-b79d-3612fafbb53b,Mohd shukri Mustafa,https://play-lh.googleusercontent.com/a-/ALV-UjVEAzWBbXc38vLJfGmvZ-8meGnnoFst9y5WovW0frR5viUH_UQ,good....now i very happy tq..love..,5,0,6.4.7.1,2025-04-17 13:09:32,,,6.4.7.1
992057e4-9b91-484f-9e74-9f66451bd690,MATA RANI Readymade Store,https://play-lh.googleusercontent.com/a-/ALV-UjWWVdn_VWY7VmvngGjHneXDTBc_N0XE6JSyF8vFdZ3R5pXU-zIz,good,5,0,6.4.3,2025-04-17 8:07:58,,,6.4.3
b8a8bd25-bb9b-4e5a-9cb4-6af85e4e644f,jaya kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVsyICUDSwPhHT4yoaw8I_s38qkil1hAcyP0pTNPrExG6-IUamt,good,4,0,6.4.3,2025-04-16 23:57:36,,,6.4.3
cf715414-4eb3-416f-9245-6c9080eab66e,Mauritius Titiyan,https://play-lh.googleusercontent.com/a-/ALV-UjXNOiPJgXA98uwyaOxuTI8-LEM_NZeD6nw8aYumcojC6QSYhIMpsw,always helpful,5,0,6.4.2,2025-04-16 8:06:18,,,6.4.2
90226dc2-bbdb-49de-ab50-2fd180efc642,Endra Dwi Cahyono,https://play-lh.googleusercontent.com/a-/ALV-UjW6Zd7kP3jnHlgnFzLWxZFOffb6SYK0E7EF5ivL0u1ld_1E1a0,"i can't open this app today, and i don't even know how yo fixed it",1,0,6.4.3,2025-04-16 7:49:26,Sorry for the inconvenience. I have updated app again which resolves the bugs,2025-04-16 10:05:38,6.4.3
f0ba178e-afd1-44d8-877b-45dad5d74446,Andy Kenzo,https://play-lh.googleusercontent.com/a-/ALV-UjUYGDClhTRw9NOjFAjUf6DpWduLZb9HyBx4j2FIwiUz_03wPWeL7w,can't open. BUGS !!!!!,1,0,6.4.3,2025-04-16 6:21:43,Sorry for the inconvenience. I have updated app again which resolves the bugs,2025-04-16 10:04:14,6.4.3
9d7647b5-65e9-4f76-8156-bd7611702d30,Haidar Nashir,https://play-lh.googleusercontent.com/a-/ALV-UjU4J-RbEr7HDbO_V1KsTMym5APAYK1TTLw7LxUY9HG90huwOmo,nice fine working,5,0,6.4.2,2025-04-16 5:51:29,,,6.4.2
7d14f6c5-f290-4b34-8b3c-7721b99cc9df,Dionisius I. Prasetianto,https://play-lh.googleusercontent.com/a-/ALV-UjVCc-HogPbUk4pUXmpJVED8VHurXhmv75j-Lqh_5u6bUjaaJgQbQA,Can't open on my Infinix Note50 Pro. FYI : My subscribtion still active till 3 April 2026,3,0,6.4.3,2025-04-16 4:58:24,Sorry for the inconvenience. I have updated app again which resolves the bugs,2025-04-16 10:03:22,6.4.3
8dcfc5bd-0b37-449b-adbb-deefc81c79e4,888 water treatment &supply services,https://play-lh.googleusercontent.com/a/ACg8ocLHf7-mkmMflrTs8NF3YfR4VgkWYuqDXTm_o7TJw5-ot_Zu9A=mo,"very useful application,5 stars",5,0,6.4.2,2025-04-15 18:48:17,,,6.4.2
8dc92ba7-6355-49da-9882-4f4bc8329187,SAINUL ABID NV,https://play-lh.googleusercontent.com/a-/ALV-UjV_EAIBGUDYSobERG6kvoi_R7VMWGbWCxAuoyFcyqynTNq_xg-G,update all gone,1,0,6.2.6,2025-04-15 18:30:32,Sorry for the inconvenience. I have updated app again which resolves the bugs,2025-04-15 18:33:14,6.2.6
2422ec1f-bbcf-4f81-a9c1-f81c0fc9482e,YASIR KHAN,https://play-lh.googleusercontent.com/a-/ALV-UjUSZiXjUcMKl18YQmn5FeCqyu6-z_C1-tWxHNKRIGeO80LhLDgF,i cannot use it,1,1,,2025-04-15 10:11:10,Sorry for the inconvenience. I have updated app again which resolves the bugs,2025-04-16 10:09:17,
b13a5ac4-f52a-40d3-a3c8-f7b7c23be010,Erin Christiana,https://play-lh.googleusercontent.com/a-/ALV-UjV3lNCmEzEdJTg5kf4SefVM1-Srlt4N210Gkl7yan4mXxFHasHL,very gooooid,5,0,,2025-04-14 16:02:12,,,
23feb6b4-e426-469e-9652-4ce2bf3db080,Bashar Bhuiyan,https://play-lh.googleusercontent.com/a/ACg8ocKXx_h9rXnYj_g7AOHg_S8hYsDTNKKwy37aLZQ6dpA92Fv5lg=mo,receipt is not being created after pressing the receipt icon at the top right corner.,1,0,6.4.2,2025-04-13 23:46:36,Can you please share a screenshot on support email?,2025-04-15 9:54:43,6.4.2
e0aaa1e0-5bad-4b69-aec6-0c84421b17d7,Katrina Casandra Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjWrmHte_zYm_S29_NrqUpsfXAnfPfRzgQiWEl5CKLA6UHomhPNu,Happy,5,0,6.4.2,2025-04-12 4:50:52,,,6.4.2
e5db7e9e-fec4-4b98-897e-cc480830a152,renee blakemore,https://play-lh.googleusercontent.com/a-/ALV-UjVXNM9-h9VqFfr-LbsHZxuWvdV5BkJNluPYnSueJwEo2mBjRuE,fine,5,0,6.4.2,2025-04-11 21:04:27,,,6.4.2
effc9a38-fad4-4ddb-961c-ffef78e303fc,Novita Andriani,https://play-lh.googleusercontent.com/a/ACg8ocKX1L8E4TrZm4dZ765g4IURphZGXqKPi_XPfPVHS4jDz8u6sQ=mo,good,5,0,6.4.2,2025-04-11 9:34:21,,,6.4.2
e4ad0751-5782-49cb-b45c-bbfa4e6d7832,Forhad Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjVWTlZS9Nt2y3vd3xRoCAQP4DzLw6MESMVLKcys2GjwOBPz0DmHqQ,Best service,5,0,6.4.2,2025-04-10 11:22:20,,,6.4.2
dfa4514e-4b8e-4ad6-8f00-7c34bf802a21,Mfix Accounts mfix,https://play-lh.googleusercontent.com/a/ACg8ocJxv1XXRIzEI3adP9uKQfSOYGDOw9cSsgZpVVxNT44wUEFVkw=mo,so nice and simple. Thank you,5,0,6.4.2,2025-04-08 5:32:25,,,6.4.2
8543ff99-2457-4159-9f16-e240e19d5eec,Deddy Ferdiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXln8mGQHOosZJblSKvvIZm-dgIETE3YgyuWdZJSm6-h5L7-HE,i buy te subscription but why stil an adds appear in this app,3,0,6.4.2,2025-04-07 6:31:54,,,6.4.2
45da02ff-ff0c-47fb-953b-009acca95bad,Rizwan Khalil,https://play-lh.googleusercontent.com/a-/ALV-UjUGYvBkshYSLXkyLrfemn0TA3i9XMa0ls7suB1kbYZ66-eVK3wK,good app,5,0,6.4.2,2025-04-03 15:01:02,,,6.4.2
